image_name,labels
sun_alwzboffpnrusori.jpg,"['Building(96.26%)', 'Window(94.68%)', 'Property(94.26%)', 'Urban design(85.25%)', 'Condominium(84.06%)', 'Tower block(82.01%)', 'Residential area(80.58%)', 'Facade(78.94%)', 'Real estate(78.84%)', 'City(78.38%)']"
sun_akbldrajvseoaovw.jpg,"['Sky(97.03%)', 'Plant(93.32%)', 'Tree(88.24%)', 'Natural landscape(87.60%)', 'Land lot(85.00%)', 'Agriculture(83.19%)', 'Cloud(82.77%)', 'Grass(81.45%)', 'Plain(79.29%)', 'Landscape(76.28%)']"
sun_bzwgvgvsqqpbjfwc.jpg,"['Sky(96.83%)', 'Cloud(96.54%)', 'Building(96.30%)', 'Skyscraper(93.60%)', 'Window(91.41%)', 'Tower(85.54%)', 'Tower block(85.34%)', 'Condominium(84.65%)', 'Neighbourhood(82.25%)', 'Cityscape(81.40%)']"
sun_bcfflmoxryslddbb.jpg,"['Cloud(98.20%)', 'Sky(97.09%)', 'Atmosphere(94.82%)', 'Blue(91.08%)', 'Nature(89.92%)', 'Azure(89.41%)', 'Afterglow(83.32%)', 'Natural landscape(82.86%)', 'Cumulus(80.70%)', 'Tree(80.57%)']"
sun_bjeljirgwgtnoycj.jpg,"['Sky(96.74%)', 'Water(96.46%)', 'Mountain(96.28%)', 'Snow(93.16%)', 'Ecoregion(92.09%)', 'Cloud(90.87%)', 'Natural environment(89.04%)', 'Natural landscape(87.88%)', 'Slope(86.93%)', 'Highland(86.54%)']"
sun_bbxsuqbleluwczoy.jpg,"['Plant(91.46%)', 'Tree(87.09%)', 'Terrestrial plant(86.42%)', 'Natural landscape(86.12%)', 'Wood(85.13%)', 'Trunk(84.08%)', 'Biome(83.19%)', 'Forest(78.69%)', 'Deciduous(77.67%)', 'Grass(76.44%)']"
3857441017_417d704797_o.jpg,"['Sky(95.80%)', 'Building(94.01%)', 'Window(89.20%)', 'Wood(86.28%)', 'Land lot(85.12%)', 'House(83.03%)', 'Cottage(79.22%)', 'Siding(78.84%)', 'Grass(77.53%)', 'Roof(76.91%)']"
sun_bisjlyrkgupeyyjd.jpg,"['Plant(93.43%)', 'Plant community(93.06%)', 'Terrestrial plant(85.69%)', 'Tree(81.20%)', 'Natural landscape(80.20%)', 'Groundcover(76.97%)', 'Flowering plant(74.06%)', 'Shrub(71.06%)', 'Forest(70.51%)', 'Temperate broadleaf and mixed forest(68.27%)']"
sun_bbnhubptjikgkrrv.jpg,"['Sky(96.81%)', 'Building(96.73%)', 'Skyscraper(96.66%)', 'Daytime(94.67%)', 'Property(94.23%)', 'Cloud(93.62%)', 'Window(92.90%)', 'Natural environment(88.86%)', 'Tower(86.87%)', 'Urban design(84.49%)']"
sun_azqcqkqzxtnydpyq.jpg,"['Cloud(96.99%)', 'Water(96.77%)', 'Plant(96.46%)', 'Sky(96.24%)', 'Water resources(94.56%)', 'Plant community(93.44%)', 'Fluvial landforms of streams(89.87%)', 'Natural landscape(87.88%)', 'Lake(85.87%)', 'Vegetation(85.14%)']"
3973321620_2099318afe_o.jpg,"['Plant(95.90%)', 'Building(95.19%)', 'Property(94.42%)', 'Sky(93.89%)', 'Window(93.57%)', 'House(88.22%)', 'Tree(87.87%)', 'Door(86.28%)', 'Cottage(80.80%)', 'Rural area(80.13%)']"
sun_aecmpccucfwrkdar.jpg,"['Plant(96.81%)', 'Sky(94.63%)', 'Property(94.28%)', 'Building(93.94%)', 'Window(93.36%)', 'Tree(88.63%)', 'Fixture(85.31%)', 'Grass(85.01%)', 'Cloud(84.76%)', 'House(84.69%)']"
sun_boavgfnjeofazkub.jpg,"['Sky(97.18%)', 'Cloud(93.57%)', 'Building(91.55%)', 'Asphalt(87.16%)', 'Road surface(85.72%)', 'Land lot(85.67%)', 'House(84.51%)', 'Plant(84.35%)', 'Tire(83.19%)', 'Grass(82.34%)']"
sun_bekkgqphzbclwpvb.jpg,"['Plant(92.99%)', 'Tree(90.01%)', 'Botany(88.43%)', 'Wood(87.70%)', 'Natural landscape(84.98%)', 'Trunk(79.77%)', 'Wood stain(77.42%)', 'Outdoor bench(76.10%)', 'Terrestrial plant(74.51%)', 'Hardwood(72.32%)']"
sun_avnwxanmkcoqoney.jpg,"['Sky(97.37%)', 'Mountain(95.22%)', 'Plant(94.60%)', 'Bedrock(86.41%)', 'Natural landscape(83.87%)', 'Tree(83.54%)', 'Terrain(81.36%)', 'Formation(78.38%)', 'Outcrop(76.38%)', 'Landscape(76.28%)']"
sun_aimrhefxirntdagb.jpg,"['Plant(95.16%)', 'Plant community(93.36%)', 'Natural landscape(87.55%)', 'Terrestrial plant(87.12%)', 'Trunk(84.16%)', 'Tree(81.88%)', 'Wood(79.98%)', 'Deciduous(79.44%)', 'Landscape(77.28%)', 'Grass(75.68%)']"
sun_bunvrrzomhqgqtyp.jpg,"['Water(96.14%)', 'Plant(96.07%)', 'Natural landscape(89.48%)', 'Branch(87.66%)', 'Terrestrial plant(86.32%)', 'Tree(86.09%)', 'Trunk(84.35%)', 'Grass(80.97%)', 'Woody plant(80.48%)', 'Groundcover(78.93%)']"
labelme_bbqlxkeoyrkgwyj.jpg,"['Wheel(96.76%)', 'Car(95.76%)', 'Building(95.58%)', 'Sky(95.44%)', 'Window(94.57%)', 'Tire(93.21%)', 'Vehicle(92.55%)', 'Tree(85.55%)', 'Urban design(84.47%)', 'Condominium(84.26%)']"
8677865369_05049d4d2b_k.jpg,"['Sky(96.55%)', 'Plant(95.62%)', 'Building(91.67%)', 'Natural landscape(86.75%)', 'House(86.67%)', 'Land lot(85.51%)', 'Grass(84.72%)', 'Wood(83.86%)', 'Window(80.65%)', 'Grassland(79.51%)']"
sun_bjmjwrfzevqqetmd.jpg,"['Sky(97.07%)', 'Building(95.80%)', 'Vehicle(95.44%)', 'Car(95.28%)', 'Cloud(94.77%)', 'Window(94.17%)', 'Infrastructure(89.52%)', 'Automotive lighting(88.18%)', 'Road surface(87.91%)', 'Vehicle registration plate(85.73%)']"
sun_biaoafnfwshiepad.jpg,"['Plant(95.57%)', 'Green(91.70%)', 'Tree(86.53%)', 'Terrestrial plant(85.43%)', 'Natural landscape(85.17%)', 'Trunk(84.47%)', 'Wood(83.94%)', 'Deciduous(80.50%)', 'Groundcover(79.00%)', 'Grass(76.88%)']"
8522766528_9d2817a828_k.jpg,"['Sky(97.03%)', 'Building(95.50%)', 'Cloud(95.32%)', 'Window(94.60%)', 'Plant(92.11%)', 'Wood(88.07%)', 'House(87.27%)', 'Land lot(84.23%)', 'Siding(81.47%)', 'Neighbourhood(81.38%)']"
sun_bzdnaagjovvnvgtx.jpg,"['Cloud(96.80%)', 'Sky(96.56%)', 'Mountain(88.15%)', 'Terrain(81.12%)', 'Horizon(77.36%)', 'Slope(76.81%)', 'Formation(76.45%)', 'Landscape(75.62%)', 'Grassland(75.25%)', 'Aeolian landform(74.44%)']"
4911021037_8bae5d26ce_o.jpg,"['Plant(96.64%)', 'Building(95.67%)', 'Window(94.82%)', 'Property(94.42%)', 'Sky(93.44%)', 'House(88.99%)', 'Tree(85.08%)', 'Land lot(84.16%)', 'Cottage(82.97%)', 'Siding(81.20%)']"
7707723784_8b1e11d5eb_k.jpg,"['Building(94.97%)', 'Property(94.26%)', 'Window(91.84%)', 'Wood(87.34%)', 'Sky(87.12%)', 'House(85.82%)', 'Cottage(81.80%)', 'Siding(77.29%)', 'Facade(75.57%)', 'Tree(74.54%)']"
sun_bhjayvynjnzeqkie.jpg,"['Cloud(97.80%)', 'Water(96.79%)', 'Sky(96.71%)', 'Atmosphere(94.82%)', 'Liquid(93.34%)', 'Fluid(87.04%)', 'Sunlight(84.26%)', 'Horizon(77.46%)', 'Cumulus(77.44%)', 'Wind wave(77.06%)']"
sun_annxztlqjdywnfis.jpg,"['Building(94.77%)', 'Window(94.74%)', 'Property(94.35%)', 'Sky(92.95%)', 'House(87.44%)', 'Fence(85.47%)', 'Wood(82.87%)', 'Residential area(81.73%)', 'Facade(79.29%)', 'Real estate(78.98%)']"
sun_bgakaoibdnzsemzp.jpg,"['Water(98.07%)', 'Sky(97.06%)', 'Water resources(94.75%)', 'Plant(92.76%)', 'Azure(89.29%)', 'Natural landscape(88.32%)', 'Lake(84.24%)', 'Coastal and oceanic landforms(82.55%)', 'Terrestrial plant(82.48%)', 'Mountain(81.00%)']"
14110340975_dc6671c58b_k.jpg,"['Plant(96.42%)', 'Sky(96.34%)', 'Cloud(93.95%)', 'Building(92.90%)', 'Natural landscape(86.76%)', 'Tree(85.76%)', 'Land lot(85.31%)', 'Wood(82.83%)', 'Grass(82.41%)', 'House(81.68%)']"
labelme_chcgztqnvhzvhxg.jpg,"['Car(97.79%)', 'Wheel(97.50%)', 'Land vehicle(97.02%)', 'Plant(96.45%)', 'Tire(96.14%)', 'Sky(96.02%)', 'Building(95.22%)', 'Vehicle(93.77%)', 'Street light(93.22%)', 'Tree(88.02%)']"
sun_bgelsouuhmemliht.jpg,"['Sky(97.47%)', 'Plant(96.26%)', 'Cloud(96.26%)', 'Natural landscape(85.79%)', 'Land lot(84.49%)', 'Tree(84.29%)', 'Agriculture(81.84%)', 'Grassland(79.58%)', 'Plain(78.74%)', 'Grass(78.30%)']"
sun_bgedljxpggjscxex.jpg,"['Sky(97.43%)', 'Mountain(96.63%)', 'Snow(95.26%)', 'Nature(90.02%)', 'Natural landscape(89.33%)', 'Natural environment(88.83%)', 'World(88.61%)', 'Slope(88.31%)', 'Highland(85.84%)', 'Freezing(84.18%)']"
sun_bamdjlbjujfmodxd.jpg,"['Water(96.52%)', 'Plant(94.71%)', 'Plant community(93.45%)', 'Natural landscape(90.26%)', 'Fluvial landforms of streams(89.48%)', 'Natural environment(88.86%)', 'Branch(87.70%)', 'Twig(86.45%)', 'Tree(85.76%)', 'Sunlight(84.59%)']"
sun_bcfdedhrcmbnovlr.jpg,"['Cloud(97.95%)', 'Sky(96.48%)', 'Bedrock(87.05%)', 'Plant(86.45%)', 'Natural landscape(84.52%)', 'Terrain(82.39%)', 'Mountain(79.72%)', 'Formation(78.25%)', 'Plain(77.70%)', 'Outcrop(77.44%)']"
sun_afnaouqvuncqwnas.jpg,"['Sky(97.28%)', 'Cloud(94.66%)', 'Plant(92.87%)', 'Ecoregion(92.17%)', 'Natural landscape(87.50%)', 'Branch(87.19%)', 'Wood(86.98%)', 'Twig(85.14%)', 'Grass(83.71%)', 'Landscape(78.14%)']"
sun_bctdtcqciqgupefg.jpg,"['Sky(97.47%)', 'Car(97.28%)', 'Land vehicle(97.21%)', 'Plant(96.71%)', 'Building(96.71%)', 'Wheel(94.80%)', 'Tire(94.07%)', 'Vehicle(93.68%)', 'Skyscraper(93.44%)', 'Infrastructure(89.30%)']"
sun_abopenzoirvdglja.jpg,"['Water(97.15%)', 'Water resources(94.65%)', 'Plant(94.49%)', 'Plant community(93.69%)', 'Fluvial landforms of streams(89.29%)', 'Natural landscape(89.15%)', 'Tree(88.83%)', 'Vegetation(84.78%)', 'Grass(83.67%)', 'Watercourse(82.53%)']"
8558926944_ec934088fa_k.jpg,"['Building(95.11%)', 'Property(94.45%)', 'Plant(94.11%)', 'Window(93.81%)', 'Sky(93.63%)', 'Cloud(90.79%)', 'Door(88.44%)', 'Porch(87.91%)', 'House(87.64%)', 'Wood(87.09%)']"
sun_dzqczkfbtaeaezqu.jpg,"['Plant(96.67%)', 'Nature(89.99%)', 'Green(89.91%)', 'Tree(88.20%)', 'Natural landscape(87.41%)', 'Vegetation(85.01%)', 'Hedge(83.93%)', 'Agriculture(83.88%)', 'Biome(83.50%)', 'Grass(82.94%)']"
sun_abvcjjxmecbfvqvy.jpg,"['Plant(95.59%)', 'Sky(94.94%)', 'Plant community(93.35%)', 'Leaf(89.71%)', 'Natural landscape(88.86%)', 'Tree(83.71%)', 'Larch(82.48%)', 'Agriculture(81.48%)', 'Woody plant(81.00%)', 'Landscape(80.13%)']"
sun_aexmlggwjjvdhcjs.jpg,"['Stalagmite(91.99%)', 'Nature(90.02%)', 'Soda straw(87.67%)', 'Speleothem(83.99%)', 'Stalactite(81.26%)', 'Cave(79.57%)', 'Geology(67.97%)', 'Event(65.16%)', 'Rock(62.00%)', 'Darkness(58.54%)']"
sun_bobnknfzhpcosxay.jpg,"['Sky(96.29%)', 'Water(95.74%)', 'Property(94.37%)', 'Building(94.03%)', 'Window(91.92%)', 'Light(91.05%)', 'Nature(90.14%)', 'Dusk(86.99%)', 'Condominium(79.67%)', 'Real estate(79.13%)']"
4877788855_cffaa8ff4e_o.jpg,"['Building(96.49%)', 'Plant(96.42%)', 'Sky(94.44%)', 'Window(92.99%)', 'Fixture(87.98%)', 'Tree(87.98%)', 'House(87.80%)', 'Cottage(84.52%)', 'Land lot(84.33%)', 'Door(83.63%)']"
sun_asrzbodfhvbofxvz.jpg,"['Plant(93.78%)', 'Plant community(93.02%)', 'Green(90.13%)', 'Sky(89.79%)', 'Tree(88.92%)', 'Natural landscape(84.94%)', 'Terrestrial plant(84.22%)', 'Land lot(84.19%)', 'Grass(80.27%)', 'Groundcover(79.06%)']"
sun_dovaqieewtxztrss.jpg,"['Sky(97.70%)', 'Cloud(97.43%)', 'Plant(96.46%)', 'Building(91.73%)', 'Window(86.46%)', 'Tree(83.13%)', 'Fixture(79.80%)', 'Facade(78.83%)', 'Urban design(78.22%)', 'Composite material(76.25%)']"
3008282344_a60ab52972_o.jpg,"['Tire(93.04%)', 'Window(92.71%)', 'Plant(92.47%)', 'Sky(91.71%)', 'Wheel(91.27%)', 'Motor vehicle(90.47%)', 'Wood(86.43%)', 'Tree(85.30%)', 'Vehicle(83.81%)', 'Siding(80.89%)']"
sun_bsqhourzrglgtncr.jpg,"['Sky(97.09%)', 'Cloud(96.91%)', 'Natural landscape(87.12%)', 'Bedrock(86.85%)', 'Mountain(83.92%)', 'Terrain(82.16%)', 'Horizon(79.67%)', 'Landscape(79.56%)', 'Formation(78.62%)', 'Plain(78.49%)']"
871715538_107db9b9f6_o.jpg,"['Cloud(95.97%)', 'Building(95.91%)', 'Sky(94.97%)', 'Window(94.78%)', 'Urban design(85.26%)', 'Tower block(84.52%)', 'Condominium(83.09%)', 'Neighbourhood(82.73%)', 'Plant(81.00%)', 'Residential area(80.77%)']"
sun_alhxbkdbqhhtyjsj.jpg,"['Plant(96.93%)', 'Sky(96.26%)', 'Plant community(93.12%)', 'Tree(90.19%)', 'Natural landscape(88.19%)', 'Shade(87.69%)', 'Trunk(85.97%)', 'Arecales(80.67%)', 'Grass(79.40%)', 'Landscape(78.57%)']"
sun_bhtenadfnxwmvncd.jpg,"['Water(98.02%)', 'Water resources(95.23%)', 'Wood(86.75%)', 'Body of water(86.71%)', 'Fence(83.02%)', 'Lake(83.00%)', 'Line(82.01%)', 'Waterway(79.50%)', 'Composite material(77.49%)', 'Dock(72.35%)']"
sun_aivbohizhwesgljj.jpg,"['Water(97.13%)', 'Sky(96.72%)', 'Plant(93.65%)', 'Leaf(89.39%)', 'Natural environment(88.83%)', 'Natural landscape(88.81%)', 'Branch(87.52%)', 'Tree(85.64%)', 'Vegetation(85.07%)', 'Sunlight(84.58%)']"
sun_bbcrgumtjhkrxsnj.jpg,"['Plant(95.39%)', 'Water(95.27%)', 'Water resources(94.77%)', 'Plant community(93.36%)', 'Natural landscape(89.75%)', 'Natural environment(89.37%)', 'Fluvial landforms of streams(88.94%)', 'Sky(88.17%)', 'Tree(86.51%)', 'Watercourse(83.51%)']"
sun_bjnxdvhzonqesxtc.jpg,"['Cloud(97.75%)', 'Sky(96.74%)', 'Building(95.88%)', 'Plant(90.73%)', 'Tree(84.73%)', 'Window(83.64%)', 'Tower block(83.52%)', 'Urban design(83.14%)', 'Condominium(79.08%)', 'Facade(77.50%)']"
sun_aibhaunmmjmqpciy.jpg,"['Plant(96.22%)', 'Plant community(93.48%)', 'Natural landscape(88.95%)', 'Tree(88.34%)', 'Terrestrial plant(86.89%)', 'Trunk(83.48%)', 'Grass(80.90%)', 'Wood(80.50%)', 'Shrub(79.87%)', 'Deciduous(79.75%)']"
16985401286_5a08047d4c_k.jpg,"['Plant(96.34%)', 'Building(95.07%)', 'Window(94.86%)', 'Sky(93.70%)', 'Branch(88.06%)', 'Wood(87.62%)', 'Tree(85.38%)', 'Twig(83.52%)', 'House(81.69%)', 'Neighbourhood(80.79%)']"
sun_azugisvxrykznjhf.jpg,"['Sky(96.90%)', 'Cloud(96.76%)', 'Water resources(94.68%)', 'Plant(94.36%)', 'Water(93.23%)', 'Plant community(93.00%)', 'Natural landscape(88.48%)', 'Vegetation(85.20%)', 'Grass(82.98%)', 'Watercourse(82.97%)']"
5069294588_01802c08fe_o.jpg,"['Sky(97.20%)', 'Building(89.82%)', 'Wood(83.49%)', 'Pollution(77.99%)', 'Window(77.53%)', 'Asphalt(76.48%)', 'Cloud(75.60%)', 'Building material(75.41%)', 'City(73.09%)', 'House(72.92%)']"
5129089707_d3298f4eb2_o.jpg,"['Sky(96.03%)', 'Building(95.13%)', 'Window(94.08%)', 'Clock(80.80%)', 'Facade(78.00%)', 'City(77.86%)', 'Commercial building(75.79%)', 'House(73.27%)', 'Mixed-use(69.37%)', 'Fence(67.80%)']"
sun_bqkcqwvhefnkcinz.jpg,"['Plant(95.85%)', 'Tree(89.92%)', 'Natural landscape(87.52%)', 'Sky(85.88%)', 'Twig(85.47%)', 'Trunk(84.26%)', 'Terrestrial plant(76.52%)', 'Wood(74.81%)', 'Deciduous(69.24%)', 'Forest(67.79%)']"
7706423308_c1340afd6d_k.jpg,"['Sky(97.80%)', 'Lighthouse(97.54%)', 'Cloud(96.85%)', 'Building(90.06%)', 'Tower(87.61%)', 'House(84.98%)', 'Beacon(84.64%)', 'Wood(80.34%)', 'Grass(79.90%)', 'Grassland(77.57%)']"
sun_aieudxgcttaxlaec.jpg,"['Cloud(97.59%)', 'Sky(97.21%)', 'Mountain(91.78%)', 'Plant(89.61%)', 'Bedrock(86.26%)', 'Formation(77.95%)', 'Landscape(77.36%)', 'Slope(74.75%)', 'Outcrop(74.70%)', 'Mountain range(73.73%)']"
labelme_cckzohrqxfbserb.jpg,"['Wheel(97.61%)', 'Car(97.53%)', 'Tire(96.58%)', 'Sky(96.39%)', 'Land vehicle(96.19%)', 'Vehicle(95.63%)', 'Property(94.26%)', 'Building(93.84%)', 'Window(93.53%)', 'Infrastructure(88.80%)']"
sun_dtjxcminmajulvte.jpg,"['Plant(95.03%)', 'Plant community(94.00%)', 'Green(90.19%)', 'Hedge(86.34%)', 'Natural landscape(85.78%)', 'Tree(84.73%)', 'Evergreen(81.97%)', 'Grass(81.45%)', 'Shrub(81.19%)', 'Building(81.14%)']"
sun_bfyibkmcdrqtlsqj.jpg,"['Furniture(95.95%)', 'Bookcase(95.58%)', 'Table(94.60%)', 'Shelf(94.50%)', 'Chair(90.17%)', 'Building(89.98%)', 'Wood(87.92%)', 'Shelving(87.82%)', 'Lighting(86.55%)', 'Architecture(86.34%)']"
sun_bjcholoitrjrcwpy.jpg,"['Sky(97.36%)', 'Plant(97.35%)', 'Cloud(97.01%)', 'Building(94.88%)', 'Tree(89.51%)', 'Road surface(87.39%)', 'Architecture(85.61%)', 'Grass(82.82%)', 'Woody plant(81.17%)', 'Wall(80.85%)']"
5005069327_4474510394_o.jpg,"['Plant(97.19%)', 'Building(93.84%)', 'Sky(91.45%)', 'Window(90.94%)', 'Door(86.55%)', 'Land lot(85.85%)', 'Porch(85.36%)', 'Wood(85.18%)', 'Flower(84.71%)', 'Cottage(83.33%)']"
2915825346_8ab54dee48_o.jpg,"['Window(94.72%)', 'Building(92.06%)', 'Grass(82.38%)', 'Sky(79.66%)', 'Plant(79.47%)', 'Facade(77.80%)', 'City(75.55%)', 'Door(73.80%)', 'Stairs(71.77%)', 'Manor house(69.85%)']"
sun_afifgcsvelgjagpf.jpg,"['Sky(95.82%)', 'Mountain(91.36%)', 'Natural landscape(86.70%)', 'Bedrock(84.72%)', 'Formation(78.31%)', 'Landscape(77.36%)', 'Outcrop(75.55%)', 'Fault(73.88%)', 'Mountain range(72.65%)', 'Makhtesh(72.10%)']"
5005682032_14e8dd73b9_o.jpg,"['Sky(95.96%)', 'Property(94.34%)', 'Building(93.01%)', 'Window(92.66%)', 'Door(92.21%)', 'Tree(87.22%)', 'Land lot(85.92%)', 'House(82.21%)', 'Cottage(80.60%)', 'Siding(78.99%)']"
4659226154_d8a52665f2_o.jpg,"['Building(95.77%)', 'Sky(94.42%)', 'Window(93.46%)', 'Cloud(89.09%)', 'House(86.06%)', 'Brick(85.37%)', 'Brickwork(85.25%)', 'Asphalt(82.74%)', 'Wood(82.52%)', 'Art(80.95%)']"
1583747295_8f3b3c7d47_o.jpg,"['Plant(96.58%)', 'Sky(90.94%)', 'Wood(85.59%)', 'Natural landscape(83.90%)', 'Tree(83.32%)', 'Grass(81.50%)', 'Building(81.21%)', 'Landscape(79.75%)', 'Grassland(79.74%)', 'Rural area(78.51%)']"
sun_daemcahvngursyym.jpg,"['Plant(96.41%)', 'Sky(94.94%)', 'Window(93.92%)', 'Building(93.32%)', 'House(85.77%)', 'Door(82.78%)', 'Urban design(81.49%)', 'Facade(79.72%)', 'Residential area(79.70%)', 'Real estate(78.53%)']"
sun_bocjadfuqedouctr.jpg,"['Sky(96.96%)', 'Snow(85.46%)', 'Ice cap(83.65%)', 'Polar ice cap(81.10%)', 'Geological phenomenon(77.56%)', 'Glacial landform(77.50%)', 'Landscape(77.33%)', 'Slope(76.80%)', 'Natural landscape(73.80%)', 'Sea ice(71.56%)']"
sun_bclywbvrtaengfnl.jpg,"['Plant(96.50%)', 'Sky(94.46%)', 'Plant community(93.64%)', 'Ecoregion(92.45%)', 'Natural landscape(88.71%)', 'Twig(88.18%)', 'Tree(85.28%)', 'Trunk(85.07%)', 'Wood(83.13%)', 'Grass(81.09%)']"
6351939440_c28babf721_o.jpg,"['Plant(95.20%)', 'Property(94.55%)', 'Building(94.53%)', 'Window(94.31%)', 'Tree(90.59%)', 'House(85.93%)', 'Land lot(85.50%)', 'Door(85.40%)', 'Architecture(85.31%)', 'Neighbourhood(81.24%)']"
sun_aaxdteuqwxqutknt.jpg,"['Sky(97.48%)', 'Water(97.32%)', 'Water resources(94.63%)', 'Mountain(93.17%)', 'Natural landscape(85.21%)', 'Watercourse(84.75%)', 'Highland(84.20%)', 'Coastal and oceanic landforms(82.72%)', 'Bank(82.57%)', 'Bedrock(81.05%)']"
sun_buvnmvmmfncnwkxa.jpg,"['Sky(96.64%)', 'Building(96.01%)', 'Daytime(94.47%)', 'Skyscraper(94.34%)', 'Window(91.74%)', 'Water(89.23%)', 'Tower block(87.87%)', 'Urban design(84.60%)', 'Condominium(83.70%)', 'Cityscape(82.68%)']"
sun_bluhtbzypyblljbe.jpg,"['Cloud(97.64%)', 'Sky(96.28%)', 'Mountain(94.17%)', 'Plant(92.02%)', 'Natural landscape(88.07%)', 'Bedrock(87.59%)', 'Terrain(82.76%)', 'Formation(78.47%)', 'Valley(78.13%)', 'Grassland(77.87%)']"
sun_adeamqputqgbqvcq.jpg,"['Water(97.92%)', 'Sky(96.59%)', 'Cloud(96.08%)', 'Mountain(94.36%)', 'Natural landscape(88.52%)', 'Highland(84.85%)', 'Tree(84.63%)', 'Coastal and oceanic landforms(83.81%)', 'Plant(83.66%)', 'Beach(83.57%)']"
sun_bswqooplsschwxwy.jpg,"['Water(97.99%)', 'Water resources(94.92%)', 'White(92.19%)', 'Fluvial landforms of streams(90.46%)', 'Natural landscape(90.38%)', 'Nature(90.08%)', 'Plant(88.15%)', 'Waterfall(87.20%)', 'Vegetation(86.04%)', 'Body of water(85.69%)']"
sun_bmydjlsdszaxbtlz.jpg,"['Plant(92.56%)', 'Mountain(91.18%)', 'Bedrock(86.38%)', 'Sky(86.27%)', 'Terrain(82.01%)', 'Fluvial landforms of streams(79.95%)', 'Natural landscape(77.62%)', 'Geological phenomenon(77.44%)', 'Formation(77.28%)', 'Landscape(76.40%)']"
7479099258_441014ef22_k.jpg,"['Sky(96.39%)', 'Building(95.46%)', 'Window(94.00%)', 'Cloud(90.85%)', 'Fixture(86.94%)', 'Land lot(86.42%)', 'Urban design(85.35%)', 'Condominium(83.03%)', 'Neighbourhood(81.52%)', 'Residential area(81.33%)']"
sun_aigjhrqdjprlbzke.jpg,"['Land vehicle(97.01%)', 'Building(96.19%)', 'Daytime(94.54%)', 'Window(94.23%)', 'Wheel(94.13%)', 'Car(93.84%)', 'Vehicle(93.83%)', 'Tire(90.00%)', 'Infrastructure(89.27%)', 'Tree(86.31%)']"
9379615645_5128aacba4_k.jpg,"['Sky(97.49%)', 'Building(93.97%)', 'Window(92.19%)', 'Tree(87.20%)', 'Plant(85.25%)', 'Land lot(85.15%)', 'House(81.11%)', 'Residential area(79.59%)', 'Facade(79.19%)', 'Rural area(78.44%)']"
sun_aohbjddylshvwwpb.jpg,"['Plant(96.59%)', 'Cloud(96.32%)', 'Sky(95.52%)', 'Green(91.68%)', 'Natural landscape(90.05%)', 'Tree(86.67%)', 'Land lot(84.39%)', 'Grass(81.95%)', 'Grassland(79.36%)', 'Recreation(78.84%)']"
sun_bslxkwkosmlrlsha.jpg,"['Water(95.93%)', 'Window(90.20%)', 'Branch(88.00%)', 'Tree(84.60%)', 'Watercourse(83.87%)', 'Body of water(83.56%)', 'Atmospheric phenomenon(83.43%)', 'House(82.06%)', 'Fluvial landforms of streams(80.78%)', 'Freezing(77.30%)']"
370298668_2df931219d_o.jpg,"['Plant(95.22%)', 'Sky(94.35%)', 'Building(93.36%)', 'Tree(90.35%)', 'House(85.40%)', 'Wood(85.25%)', 'Land lot(84.58%)', 'Window(82.95%)', 'Arecales(78.83%)', 'Real estate(78.65%)']"
4910293569_b5858635df_o.jpg,"['Plant(97.12%)', 'Building(95.59%)', 'Sky(94.63%)', 'Window(93.20%)', 'House(88.70%)', 'Wood(86.94%)', 'Tree(85.25%)', 'Cottage(84.60%)', 'Shade(81.19%)', 'Siding(80.60%)']"
220314567_e24a058b57_o.jpg,"['Plant(96.97%)', 'Building(95.55%)', 'Property(94.34%)', 'Window(93.12%)', 'House(87.63%)', 'Wood(87.37%)', 'Botany(87.10%)', 'Vegetation(85.17%)', 'Cottage(85.08%)', 'Grass(84.83%)']"
8730162390_06c87b00f7_k.jpg,"['Plant(96.90%)', 'Building(94.62%)', 'Window(94.48%)', 'Property(94.46%)', 'Tree(90.11%)', 'Cloud(87.90%)', 'House(87.59%)', 'Sky(87.48%)', 'Land lot(85.82%)', 'Cottage(83.79%)']"
sun_akozwvavgrrgigsi.jpg,"['Sky(97.52%)', 'Cloud(96.77%)', 'Plant community(93.33%)', 'Ecoregion(92.26%)', 'Natural landscape(89.32%)', 'Mountain(88.87%)', 'Bedrock(86.96%)', 'Landscape(78.16%)', 'Formation(78.13%)', 'Outcrop(76.19%)']"
sun_achufyzeodyonrpu.jpg,"['Soda straw(92.03%)', 'Stalagmite(90.60%)', 'Speleothem(84.42%)', 'Coastal and oceanic landforms(82.99%)', 'Stalactite(81.18%)', 'Cave(79.06%)', 'Natural landscape(78.75%)', 'Formation(77.39%)', 'Geological phenomenon(77.26%)', 'Geology(68.31%)']"
sun_bedqaqmooxgiqjfd.jpg,"['Sky(96.89%)', 'Building(93.46%)', 'Window(92.91%)', 'Plant(88.82%)', 'Cloud(88.32%)', 'Tree(86.20%)', 'Asphalt(83.68%)', 'Neighbourhood(81.91%)', 'Residential area(81.05%)', 'Landscape(79.66%)']"
14479495127_0fb302ce0c_k.jpg,"['Sky(95.38%)', 'Plant(90.22%)', 'Tree(89.71%)', 'Door(82.38%)', 'Wood(82.23%)', 'Building(80.16%)', 'Asphalt(79.07%)', 'Siding(77.85%)', 'Cottage(77.55%)', 'Gas(77.49%)']"
